Reporter Identifier	Reporter Name
pos3	GB11132 [PREDICTED: Apis mellifera similar to ribosomal protein S5, transcript variant 1 (LOC409728), mRNA]
1-Gal4_cds_5	P-element Gal4 driver 
1-Gal4_cds_5	P-element Gal4 driver 
pos4	GB10560 [Apis mellifera translation elongation factor eEF-1 alpha chain (LOC408385), mRNA]
pos4	GB10560 [Apis mellifera translation elongation factor eEF-1 alpha chain (LOC408385), mRNA]
Blank	Blank
Blank	Blank
Blank	Blank
Blank	Blank
Blank	Blank
Blank	Blank
Blank	Blank
Blank	Blank
AM01072	BB170006B20A08.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170006B20A08 5', mRNA sequence
AM01072	BB170006B20A08.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170006B20A08 5', mRNA sequence
AM00791	DB768818 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10049L24 3', mRNA sequence
AM00791	DB768818 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10049L24 3', mRNA sequence
AM05978	GB13375-RA [PREDICTED: Apis mellifera similar to nitrogen fixation cluster-like (LOC409130), mRNA]
AM05978	GB13375-RA [PREDICTED: Apis mellifera similar to nitrogen fixation cluster-like (LOC409130), mRNA]
AM07042	GB14444-RA [PREDICTED: Apis mellifera similar to CG3812-PA, isoform A (LOC724907), mRNA]
AM07042	GB14444-RA [PREDICTED: Apis mellifera similar to CG3812-PA, isoform A (LOC724907), mRNA]
AM11307	GB18746-RA [PREDICTED: Apis mellifera similar to CG30390-PA (LOC408702), mRNA]
AM11307	GB18746-RA [PREDICTED: Apis mellifera similar to CG30390-PA (LOC408702), mRNA]
AM06918	GB14318-RA [PREDICTED: Apis mellifera similar to Arrowhead CG1072-PB, isoform B (LOC725574), mRNA]
AM06918	GB14318-RA [PREDICTED: Apis mellifera similar to Arrowhead CG1072-PB, isoform B (LOC725574), mRNA]
AM07342	GB14745-RA [PREDICTED: Apis mellifera similar to rho-type guanine exchange factor CG10043-PA, isoform A (LOC411626), mRNA]
AM07342	GB14745-RA [PREDICTED: Apis mellifera similar to rho-type guanine exchange factor CG10043-PA, isoform A (LOC411626), mRNA]
AM11106	GB18546-RA [PREDICTED: Apis mellifera hypothetical protein LOC727643 (LOC727643), mRNA]
AM11106	GB18546-RA [PREDICTED: Apis mellifera hypothetical protein LOC727643 (LOC727643), mRNA]
AM05058	GB12441-RA [PREDICTED: Apis mellifera similar to Ribosomal protein L35A CG2099-PA, transcript variant 1 (LOC409599), mRNA]
AM05058	GB12441-RA [PREDICTED: Apis mellifera similar to Ribosomal protein L35A CG2099-PA, transcript variant 1 (LOC409599), mRNA]
AM07592	GB15001-RA [PREDICTED: Apis mellifera hypothetical protein LOC726775 (LOC726775), mRNA]
AM07592	GB15001-RA [PREDICTED: Apis mellifera hypothetical protein LOC726775 (LOC726775), mRNA]
AM05848	GB13240-RA [PREDICTED: Apis mellifera similar to CG12360-PA, isoform A (LOC413724), mRNA]
AM05848	GB13240-RA [PREDICTED: Apis mellifera similar to CG12360-PA, isoform A (LOC413724), mRNA]
AM02228	EST032 Apis mellifera female antennae Lambda ZAP II library Apis mellifera cDNA clone pAmfaF39, mRNA sequence
AM02228	EST032 Apis mellifera female antennae Lambda ZAP II library Apis mellifera cDNA clone pAmfaF39, mRNA sequence
AM06591	GB13993-RA [PREDICTED: Apis mellifera similar to CG10418-PA (LOC725142), mRNA]
AM06591	GB13993-RA [PREDICTED: Apis mellifera similar to CG10418-PA (LOC725142), mRNA]
AM00001	GB10174-RA [PREDICTED: Apis mellifera similar to insulin-like peptide 3 CG14167-PA (LOC726057), mRNA]
AM00001	GB10174-RA [PREDICTED: Apis mellifera similar to insulin-like peptide 3 CG14167-PA (LOC726057), mRNA]
AM12805	GB16178-RA [PREDICTED: Apis mellifera similar to CG10823-PA, isoform A (LOC413211), mRNA]
AM12805	GB16178-RA [PREDICTED: Apis mellifera similar to CG10823-PA, isoform A (LOC413211), mRNA]
AM10137	GB17565-RA
AM10137	GB17565-RA
AM05402	GB12787-RA
AM05402	GB12787-RA
AM08572	GB15990-RA [Apis mellifera FABP-like protein (Fabp), mRNA]
AM08572	GB15990-RA [Apis mellifera FABP-like protein (Fabp), mRNA]
AM01199	BB170002B20A11.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170002B20A11 5', mRNA sequence
AM01199	BB170002B20A11.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170002B20A11 5', mRNA sequence
AM12431	GB19884-RA [PREDICTED: Apis mellifera similar to heartless CG7223-PA, isoform A (LOC413200), mRNA]
AM12431	GB19884-RA [PREDICTED: Apis mellifera similar to heartless CG7223-PA, isoform A (LOC413200), mRNA]
AM04642	GB12025-RA
AM04642	GB12025-RA
AM00697	DB741702 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10049A07 5', mRNA sequence
AM00697	DB741702 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10049A07 5', mRNA sequence
AM09124	GB16545-RA [PREDICTED: Apis mellifera similar to 7B2 CG1168-PA, isoform A, transcript variant 1 (LOC408614), mRNA]
AM09124	GB16545-RA [PREDICTED: Apis mellifera similar to 7B2 CG1168-PA, isoform A, transcript variant 1 (LOC408614), mRNA]
AM10662	GB18092-RA
AM10662	GB18092-RA
AM03122	GB10495-RA
AM03122	GB10495-RA
AM03883	GB11260-RA [PREDICTED: Apis mellifera similar to proteasome 26S non-ATPase subunit 12 (LOC409880), mRNA]
AM03883	GB11260-RA [PREDICTED: Apis mellifera similar to proteasome 26S non-ATPase subunit 12 (LOC409880), mRNA]
AM11581	GB19026-RA [PREDICTED: Apis mellifera similar to small bristles CG1664-PA (LOC413650), mRNA]
AM11581	GB19026-RA [PREDICTED: Apis mellifera similar to small bristles CG1664-PA (LOC413650), mRNA]
AM04605	GB11988-RA [PREDICTED: Apis mellifera similar to proboscipedia CG31481-PD, isoform D (LOC410648), mRNA]
AM04605	GB11988-RA [PREDICTED: Apis mellifera similar to proboscipedia CG31481-PD, isoform D (LOC410648), mRNA]
AM07504	GB14912-RA
AM07504	GB14912-RA
AM00079	"NW_001253539.1 SET: miRNA ame-mir-278; Apis mellifera linkage group 8 genomic contig, reference assembly (based on Amel_4.0 Group8.46)"
AM00079	"NW_001253539.1 SET: miRNA ame-mir-278; Apis mellifera linkage group 8 genomic contig, reference assembly (based on Amel_4.0 Group8.46)"
AM00052	"NW_001253238.1 SET: miRNA 230-22:Contig689:10328:10406:+; Apis mellifera linkage group 1 genomic contig, reference assembly (based on Amel_4.0 Group1.75)"
AM00052	"NW_001253238.1 SET: miRNA 230-22:Contig689:10328:10406:+; Apis mellifera linkage group 1 genomic contig, reference assembly (based on Amel_4.0 Group1.75)"
AM10134	GB17562-RA [PREDICTED: Apis mellifera similar to Probable nucleolar GTP-binding protein 1, transcript variant 1 (LOC410799), mRNA]
AM10134	GB17562-RA [PREDICTED: Apis mellifera similar to Probable nucleolar GTP-binding protein 1, transcript variant 1 (LOC410799), mRNA]
AM12328	GB19781-RA [PREDICTED: Apis mellifera similar to LanC (bacterial lantibiotic synthetase component C)-like 2 (LOC551636), mRNA]
AM12328	GB19781-RA [PREDICTED: Apis mellifera similar to LanC (bacterial lantibiotic synthetase component C)-like 2 (LOC551636), mRNA]
AM08801	GB30199-RA [PREDICTED: Apis mellifera similar to dachsous CG17941-PA (LOC408767), mRNA]
AM08801	GB30199-RA [PREDICTED: Apis mellifera similar to dachsous CG17941-PA (LOC408767), mRNA]
AM11677	GB19123-RA
AM11677	GB19123-RA
AM05308	GB12693-RA [PREDICTED: Apis mellifera similar to Fatty acid (long chain) transport protein CG7400-PA, isoform A (LOC408564), mRNA]
AM05308	GB12693-RA [PREDICTED: Apis mellifera similar to Fatty acid (long chain) transport protein CG7400-PA, isoform A (LOC408564), mRNA]
AM03673	GB11049-RA [PREDICTED: Apis mellifera similar to CG32225-PA (LOC724761), mRNA]
AM03673	GB11049-RA [PREDICTED: Apis mellifera similar to CG32225-PA (LOC724761), mRNA]
AM03948	GB11326-RA [PREDICTED: Apis mellifera similar to Cellular retinaldehyde binding protein CG10546-PA (LOC408596), mRNA]
AM03948	GB11326-RA [PREDICTED: Apis mellifera similar to Cellular retinaldehyde binding protein CG10546-PA (LOC408596), mRNA]
AM05086	GB12469-RA [PREDICTED: Apis mellifera hypothetical LOC552451 (LOC552451), partial mRNA]
AM05086	GB12469-RA [PREDICTED: Apis mellifera hypothetical LOC552451 (LOC552451), partial mRNA]
AM02399	BB160019A20G11.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160019A20G11 5', mRNA sequence
AM02399	BB160019A20G11.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160019A20G11 5', mRNA sequence
AM06708	GB14107-RA [PREDICTED: Apis mellifera similar to germinal histone H4 (LOC726520), mRNA]
AM06708	GB14107-RA [PREDICTED: Apis mellifera similar to germinal histone H4 (LOC726520), mRNA]
AM09553	GB16976-RA [PREDICTED: Apis mellifera similar to CG10710-PA (LOC725775), mRNA]
AM09553	GB16976-RA [PREDICTED: Apis mellifera similar to CG10710-PA (LOC725775), mRNA]
AM05739	GB13131-RA
AM05739	GB13131-RA
AM07303	GB14706-RA [PREDICTED: Apis mellifera similar to Rpd3 CG7471-PA, transcript variant 1 (LOC411503), mRNA]
AM07303	GB14706-RA [PREDICTED: Apis mellifera similar to Rpd3 CG7471-PA, transcript variant 1 (LOC411503), mRNA]
AM07357	GB14762-RA
AM07357	GB14762-RA
AM07683	GB15092-RA [PREDICTED: Apis mellifera similar to translocase of outer mitochondrial membrane 20 homolog (LOC413845), mRNA]
AM07683	GB15092-RA [PREDICTED: Apis mellifera similar to translocase of outer mitochondrial membrane 20 homolog (LOC413845), mRNA]
AM12186	GB19635-RA [PREDICTED: Apis mellifera similar to Pi3K92E CG4141-PA, isoform A (LOC551500), mRNA]
AM12186	GB19635-RA [PREDICTED: Apis mellifera similar to Pi3K92E CG4141-PA, isoform A (LOC551500), mRNA]
AM09927	GB17353-RA [PREDICTED: Apis mellifera similar to CG7433-PA, isoform A, transcript variant 1 (LOC408955), mRNA]
AM09927	GB17353-RA [PREDICTED: Apis mellifera similar to CG7433-PA, isoform A, transcript variant 1 (LOC408955), mRNA]
AM03878	GB11255-RA
AM03878	GB11255-RA
AM00707R	DB742147 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10050I20 5', mRNA sequence
AM00707R	DB742147 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10050I20 5', mRNA sequence
AM03081	GB10453-RA [PREDICTED: Apis mellifera similar to CG3777-PB, isoform B (LOC408970), mRNA]
AM03081	GB10453-RA [PREDICTED: Apis mellifera similar to CG3777-PB, isoform B (LOC408970), mRNA]
AM08791	GB16214-RA [PREDICTED: Apis mellifera similar to CG10663-PA (LOC410245), mRNA]
AM08791	GB16214-RA [PREDICTED: Apis mellifera similar to CG10663-PA (LOC410245), mRNA]
AM07384	GB14789-RA [PREDICTED: Apis mellifera similar to Heterogeneous nuclear ribonucleoprotein at 27C CG10377-PA, isoform A (LOC409961), mRNA]
AM07384	GB14789-RA [PREDICTED: Apis mellifera similar to Heterogeneous nuclear ribonucleoprotein at 27C CG10377-PA, isoform A (LOC409961), mRNA]
AM01561	BB170010A10B07.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170010A10B07 5', mRNA sequence
AM01561	BB170010A10B07.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170010A10B07 5', mRNA sequence
AM10777	GB18211-RA [PREDICTED: Apis mellifera hypothetical LOC552624 (LOC552624), partial mRNA]
AM10777	GB18211-RA [PREDICTED: Apis mellifera hypothetical LOC552624 (LOC552624), partial mRNA]
AM07788	GB15199-RA [PREDICTED: Apis mellifera similar to CG5620-PA, isoform A (LOC412051), mRNA]
AM07788	GB15199-RA [PREDICTED: Apis mellifera similar to CG5620-PA, isoform A (LOC412051), mRNA]
AM03723	GB11099-RA [PREDICTED: Apis mellifera similar to lethal (2) k07433 CG33130-PB, isoform B (LOC727519), mRNA]
AM03723	GB11099-RA [PREDICTED: Apis mellifera similar to lethal (2) k07433 CG33130-PB, isoform B (LOC727519), mRNA]
AM04238	GB11618-RA [PREDICTED: Apis mellifera similar to Buzidau CG13761-PB (LOC412195), mRNA]
AM04238	GB11618-RA [PREDICTED: Apis mellifera similar to Buzidau CG13761-PB (LOC412195), mRNA]
AM11802	GB19248-RA [PREDICTED: Apis mellifera similar to RIKEN cDNA 2410016O06 (LOC411568), partial mRNA]
AM11802	GB19248-RA [PREDICTED: Apis mellifera similar to RIKEN cDNA 2410016O06 (LOC411568), partial mRNA]
AM03816	GB11193-RA
AM03816	GB11193-RA
AM07130	GB14531-RA [PREDICTED: Apis mellifera similar to low density lipoprotein-related protein 1B (LOC725289), mRNA]
AM07130	GB14531-RA [PREDICTED: Apis mellifera similar to low density lipoprotein-related protein 1B (LOC725289), mRNA]
AM05062	GB12445-RA [PREDICTED: Apis mellifera similar to myosin IF (LOC727162), partial mRNA]
AM05062	GB12445-RA [PREDICTED: Apis mellifera similar to myosin IF (LOC727162), partial mRNA]
AM00107	"NW_001253354.1 SET: Dscam exon 4.4; Apis mellifera linkage group 4 genomic contig, reference assembly (based on Amel_4.0 Group4.23)"
AM00107	"NW_001253354.1 SET: Dscam exon 4.4; Apis mellifera linkage group 4 genomic contig, reference assembly (based on Amel_4.0 Group4.23)"
AM04722	GB12101-RA [PREDICTED: Apis mellifera similar to Bestrophin-2 (Vitelliform macular dystrophy 2-like protein 1) (LOC551782), mRNA]
AM04722	GB12101-RA [PREDICTED: Apis mellifera similar to Bestrophin-2 (Vitelliform macular dystrophy 2-like protein 1) (LOC551782), mRNA]
AM00296	GB30145-RA
AM00296	GB30145-RA
AM04500	GB11882-RA [PREDICTED: Apis mellifera similar to Nck-associated protein 5 (LOC409783), mRNA]
AM04500	GB11882-RA [PREDICTED: Apis mellifera similar to Nck-associated protein 5 (LOC409783), mRNA]
AM08400	GB15818-RA [PREDICTED: Apis mellifera similar to CG1518-PA, transcript variant 1 (LOC409265), mRNA]
AM08400	GB15818-RA [PREDICTED: Apis mellifera similar to CG1518-PA, transcript variant 1 (LOC409265), mRNA]
AM10091	GB17520-RA [PREDICTED: Apis mellifera similar to CG4658-PA, isoform A (LOC412079), mRNA]
AM10091	GB17520-RA [PREDICTED: Apis mellifera similar to CG4658-PA, isoform A (LOC412079), mRNA]
AM10313	GB17740-RA [PREDICTED: Apis mellifera similar to CG8202-PA (LOC411237), mRNA]
AM10313	GB17740-RA [PREDICTED: Apis mellifera similar to CG8202-PA (LOC411237), mRNA]
AM08638	GB16057-RA
AM08638	GB16057-RA
AM02281	BB160015B10D03.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160015B10D03 5', mRNA sequence
AM02281	BB160015B10D03.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160015B10D03 5', mRNA sequence
AM00184	AM00184 Unknown [Arrayset: OGS, AmOr106-PA GroupUn.4425_4071_4122]
AM00184	AM00184 Unknown [Arrayset: OGS, AmOr106-PA GroupUn.4425_4071_4122]
AM08553	GB15972-RA [PREDICTED: Apis mellifera similar to Neurospecific receptor kinase CG4007-PA (LOC408312), mRNA]
AM08553	GB15972-RA [PREDICTED: Apis mellifera similar to Neurospecific receptor kinase CG4007-PA (LOC408312), mRNA]
AM11232	GB18671-RA [PREDICTED: Apis mellifera similar to CG31108-PA (LOC414032), mRNA]
AM11232	GB18671-RA [PREDICTED: Apis mellifera similar to CG31108-PA (LOC414032), mRNA]
AM06612	GB14012-RA [PREDICTED: Apis mellifera similar to CG9090-PA, transcript variant 1 (LOC413517), mRNA]
AM06612	GB14012-RA [PREDICTED: Apis mellifera similar to CG9090-PA, transcript variant 1 (LOC413517), mRNA]
AM05305	GB12690-RA
AM05305	GB12690-RA
AM03874	GB11251-RA [PREDICTED: Apis mellifera similar to CG3902-PA (LOC409712), mRNA]
AM03874	GB11251-RA [PREDICTED: Apis mellifera similar to CG3902-PA (LOC409712), mRNA]
AM00432	DB761293 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10023F16 3', mRNA sequence
AM00432	DB761293 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10023F16 3', mRNA sequence
AM00885	DB761714 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10024L17 3', mRNA sequence
AM00885	DB761714 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10024L17 3', mRNA sequence
AM09868	GB17293-RA [PREDICTED: Apis mellifera similar to popeye protein 3 (LOC410381), mRNA]
AM09868	GB17293-RA [PREDICTED: Apis mellifera similar to popeye protein 3 (LOC410381), mRNA]
AM10887	GB18322-RA [PREDICTED: Apis mellifera similar to rab3-GEF CG5627-PA (LOC409137), partial mRNA]
AM10887	GB18322-RA [PREDICTED: Apis mellifera similar to rab3-GEF CG5627-PA (LOC409137), partial mRNA]
AM12221	GB19673-RA [PREDICTED: Apis mellifera similar to parcas CG7761-PA (LOC552162), partial mRNA]
AM12221	GB19673-RA [PREDICTED: Apis mellifera similar to parcas CG7761-PA (LOC552162), partial mRNA]
AM06057	GB13453-RA
AM06057	GB13453-RA
AM07506	GB14914-RA [PREDICTED: Apis mellifera similar to CG2991-PB, isoform B (LOC412397), mRNA]
AM07506	GB14914-RA [PREDICTED: Apis mellifera similar to CG2991-PB, isoform B (LOC412397), mRNA]
AM06608	GB14010-RA [PREDICTED: Apis mellifera similar to CG4484-PA, transcript variant 1 (LOC551137), mRNA]
AM06608	GB14010-RA [PREDICTED: Apis mellifera similar to CG4484-PA, transcript variant 1 (LOC551137), mRNA]
AM09711	GB17136-RA [PREDICTED: Apis mellifera similar to CG17780-PA, isoform A, transcript variant 2 (LOC410063), mRNA]
AM09711	GB17136-RA [PREDICTED: Apis mellifera similar to CG17780-PA, isoform A, transcript variant 2 (LOC410063), mRNA]
AM05003	GB12385-RA [PREDICTED: Apis mellifera similar to Farnesyl pyrophosphate synthase CG12389-PA (LOC551189), partial mRNA]
AM05003	GB12385-RA [PREDICTED: Apis mellifera similar to Farnesyl pyrophosphate synthase CG12389-PA (LOC551189), partial mRNA]
AM09745	GB17170-RA
AM09745	GB17170-RA
AM11650	GB19095-RA [PREDICTED: Apis mellifera similar to nudE nuclear distribution gene E homolog like 1 (A. nidulans) isoform B (LOC409894), mRNA]
AM11650	GB19095-RA [PREDICTED: Apis mellifera similar to nudE nuclear distribution gene E homolog like 1 (A. nidulans) isoform B (LOC409894), mRNA]
AM09138	GB16558-RA
AM09138	GB16558-RA
AM06368	GB13769-RA [PREDICTED: Apis mellifera similar to mitochondrial ribosomal protein S22 CG12261-PA (LOC726000), mRNA]
AM06368	GB13769-RA [PREDICTED: Apis mellifera similar to mitochondrial ribosomal protein S22 CG12261-PA (LOC726000), mRNA]
AM06685	GB14083-RA [PREDICTED: Apis mellifera similar to Ras-related protein Rab-3, transcript variant 1 (LOC408971), mRNA]
AM06685	GB14083-RA [PREDICTED: Apis mellifera similar to Ras-related protein Rab-3, transcript variant 1 (LOC408971), mRNA]
AM10148	GB17576-RA
AM10148	GB17576-RA
AM10131	GB17559-RA [PREDICTED: Apis mellifera similar to CG11055-PB, isoform B (LOC413702), mRNA]
AM10131	GB17559-RA [PREDICTED: Apis mellifera similar to CG11055-PB, isoform B (LOC413702), mRNA]
AM00300	GB30274-RA
AM00300	GB30274-RA
AM09811	GB17236-RA [PREDICTED: Apis mellifera similar to CG7504-PA (LOC725908), mRNA]
AM09811	GB17236-RA [PREDICTED: Apis mellifera similar to CG7504-PA (LOC725908), mRNA]
AM12878	AM12878 Unknown [Arrayset: JDE_EST jdeF14_3DEF1, jdeF14_3DEF1 Group4.7_771108_771173]
AM12878	AM12878 Unknown [Arrayset: JDE_EST jdeF14_3DEF1, jdeF14_3DEF1 Group4.7_771108_771173]
AM04120	GB11500-RA
AM04120	GB11500-RA
AM03207	GB10580-RA [PREDICTED: Apis mellifera hypothetical LOC551933 (LOC551933), mRNA]
AM03207	GB10580-RA [PREDICTED: Apis mellifera hypothetical LOC551933 (LOC551933), mRNA]
AM10739	GB18171-RA [Apis mellifera ultraviolet-sensitive opsin (Uvop), mRNA]
AM10739	GB18171-RA [Apis mellifera ultraviolet-sensitive opsin (Uvop), mRNA]
AM03002	GB10373-RA
AM03002	GB10373-RA
AM03843	GB11220-RA [PREDICTED: Apis mellifera similar to CG2791-PA (LOC552381), mRNA]
AM03843	GB11220-RA [PREDICTED: Apis mellifera similar to CG2791-PA (LOC552381), mRNA]
AM08252	GB15669-RA [PREDICTED: Apis mellifera similar to CG17255-PA, isoform A (LOC411777), partial mRNA]
AM08252	GB15669-RA [PREDICTED: Apis mellifera similar to CG17255-PA, isoform A (LOC411777), partial mRNA]
AM00268	GB30451-RA
AM00268	GB30451-RA
AM04364	GB11745-RA [PREDICTED: Apis mellifera similar to CG31301-PA (LOC411861), mRNA]
